Epoch,Loss,NC1,NC2,NC3,NC4,Rho_Adv
1,0.002417948804683983,0.0949214220046997,0.14835970103740692,0.013443306133393895,0.0,0.016804653141184445
2,0.002210654695853591,0.09186890125274658,0.14667578041553497,0.014017473222281362,0.0,0.016804653141184445
3,0.0020535535928606985,0.08871976137161255,0.14616236090660095,0.012973151921792658,0.0,0.016804653141184445
4,0.001886700549274683,0.08671121001243591,0.14619867503643036,0.01410044029725116,0.0,0.016804653141184445
5,0.001829894709456712,0.08403259515762329,0.14538222551345825,0.01332456592578879,0.0,0.016804653141184445
6,0.0017431855069845914,0.08208013772964477,0.144097238779068,0.01369049037137865,0.0,0.016804653141184445
7,0.0017628014778345823,0.07983901500701904,0.1445794552564621,0.013756885869825375,0.0,0.016804653141184445
8,0.0017264737992733717,0.07808163166046142,0.14428621530532837,0.013739371966559055,0.0,0.016804653141184445
9,0.0016845822301506997,0.07616877555847168,0.14414289593696594,0.014460025243574537,0.0,0.016804653141184445
10,0.0016899885186553,0.07389867305755615,0.14401771128177643,0.01402387634073321,0.0,0.016804653141184445
11,0.0016704076782613994,0.07242009043693542,0.14380212128162384,0.014437671447640243,0.0,0.016804653141184445
12,0.0016821286855638027,0.07073342800140381,0.14325140416622162,0.013617643437883409,0.0,0.016804653141184445
13,0.0017305817958712577,0.06941829919815064,0.14377090334892273,0.013877743394328734,0.0,0.016804653141184445
14,0.0017146907652169465,0.06779030561447144,0.1427152454853058,0.014096018807157273,0.0,0.016804653141184445
15,0.0017224313285946846,0.06596074104309083,0.14360345900058746,0.013690145154463595,0.0,0.016804653141184445
16,0.001741603694818914,0.06456220746040345,0.14261846244335175,0.01386015972013871,0.0,0.016804653141184445
17,0.0017258653953671455,0.06310529708862304,0.1426507830619812,0.014435159518005003,0.0,0.016804653141184445
18,0.0017568069058656692,0.06185532808303833,0.14245066046714783,0.014772937538972464,0.0,0.016804653141184445
19,0.001741321193240583,0.060223120450973514,0.1426117867231369,0.015296674948936051,0.0,0.016804653141184445
20,0.0018055489555746317,0.058761030435562134,0.14264339208602905,0.014102710583331124,0.0,0.016804653141184445
21,0.0017601649117469787,0.057424145936965945,0.14272139966487885,0.014599895968360421,0.0,0.016804653141184445
22,0.0017844003351777792,0.05639097690582275,0.1421106457710266,0.015683075260117585,0.0,0.016804653141184445
23,0.0018201350494474174,0.05456163883209229,0.14248231053352356,0.014408567605857181,0.0,0.016804653141184445
24,0.0018150823732465506,0.05340728759765625,0.14293767511844635,0.015119790369723385,0.0,0.016804653141184445
25,0.0018482924168929458,0.05226120948791504,0.1428106427192688,0.014980220835394187,0.0,0.021842134051044633
26,0.0018729335416853429,0.05126107931137085,0.14232248067855835,0.01593433303307834,0.0,0.021842134051044633
27,0.001856335468441248,0.049899065494537355,0.14214687049388885,0.015378135563610451,0.0,0.021842134051044633
28,0.001863593705072999,0.048580557107925415,0.14272458851337433,0.015551558584407987,0.0,0.021842134051044633
29,0.0018427134197950364,0.04769333302974701,0.14254498481750488,0.015398572425168178,0.0,0.021842134051044633
30,0.0018609952364861966,0.046344488859176636,0.14235936105251312,0.0160725344844872,0.0,0.021842134051044633
31,0.0018954980001226068,0.04529421031475067,0.14266832172870636,0.015994871856904957,0.0,0.021842134051044633
32,0.0018856342278420926,0.044262254238128663,0.1424805074930191,0.016100725127344617,0.0,0.021842134051044633
33,0.0018773503712564707,0.043246835470199585,0.1430087685585022,0.016071231009862297,0.0,0.021842134051044633
34,0.0019135752437263727,0.0422550767660141,0.14219476282596588,0.01705905879719105,0.0,0.021842134051044633
35,0.0019370905547961594,0.04128797054290771,0.14239266514778137,0.01669388284074458,0.0,0.021842134051044633
36,0.0018932962507754564,0.04022965133190155,0.1424892395734787,0.017038808286218066,0.0,0.021842134051044633
37,0.0018979076736792921,0.039244383573532104,0.1427568793296814,0.01654192346717398,0.0,0.021842134051044633
38,0.0018962880631536246,0.03826667070388794,0.1424688845872879,0.017189050010968154,0.0,0.021842134051044633
39,0.0019217261020094156,0.03734793066978455,0.1426795870065689,0.017405271583484705,0.0,0.021842134051044633
40,0.0019212311298027634,0.03650056421756744,0.14267496764659882,0.017433292937202083,0.0,0.021842134051044633
41,0.0018915078505128621,0.035607218742370605,0.14264681935310364,0.017153543252757197,0.0,0.021842134051044633
42,0.001897019047960639,0.0348210334777832,0.14277905225753784,0.017991968476871456,0.0,0.021842134051044633
43,0.001911714773774147,0.03382538855075836,0.14275875687599182,0.017349594827042125,0.0,0.021842134051044633
44,0.0019022863617539406,0.0329049289226532,0.14254219830036163,0.017544147095511997,0.0,0.021842134051044633
45,0.0019383678280562163,0.03228225111961365,0.1424548625946045,0.018015965524593947,0.0,0.021842134051044633
46,0.0019195912217348813,0.031453225016593936,0.1428881734609604,0.018281826700516923,0.0,0.021842134051044633
47,0.001919546191394329,0.030695027112960814,0.14266261458396912,0.01825140394152691,0.0,0.021842134051044633
48,0.0019329771489650011,0.029943192005157472,0.14287856221199036,0.01889465986550931,0.0,0.021842134051044633
49,0.001933031869456172,0.02920742630958557,0.1428309977054596,0.018567275684028495,0.0,0.021842134051044633
50,0.0019203009132295846,0.028380656242370607,0.1422945261001587,0.018554709270333314,0.0,0.023735122410024175
51,0.0018924901933223008,0.027728176116943358,0.14286713302135468,0.019058630801627174,0.0,0.023735122410024175
52,0.0018971519985422492,0.026974743604660033,0.14268767833709717,0.01876548735222716,0.0,0.023735122410024175
53,0.0019369075221568346,0.026375240087509154,0.14255505800247192,0.018717160866028815,0.0,0.023735122410024175
54,0.0019268890234827995,0.025581830739974977,0.14221328496932983,0.019146147572685956,0.0,0.023735122410024175
55,0.001888806114718318,0.02494133114814758,0.14267215132713318,0.018556065182588677,0.0,0.023735122410024175
56,0.0019103938601911067,0.0243228018283844,0.1426761895418167,0.01882609246379041,0.0,0.023735122410024175
57,0.001926394567117095,0.023679324984550477,0.14212292432785034,0.019209201833852996,0.0,0.023735122410024175
58,0.0019211413538828491,0.02319401502609253,0.14277338981628418,0.01919084605797039,0.0,0.023735122410024175
59,0.0018909006321430207,0.0225124716758728,0.14270588755607605,0.019217575310964463,0.0,0.023735122410024175
60,0.0019070085704699158,0.021891719102859496,0.1425396353006363,0.019794715630724546,0.0,0.023735122410024175
61,0.0018868456641212106,0.021434691548347474,0.14269523322582245,0.019611634335357175,0.0,0.023735122410024175
62,0.00188591033115983,0.020864666998386384,0.14180363714694977,0.019675834457988595,0.0,0.023735122410024175
63,0.0019037661492824554,0.020321275293827056,0.14235615730285645,0.019886468083330167,0.0,0.023735122410024175
64,0.0019187260679155587,0.019834837317466734,0.14259052276611328,0.01994617022654044,0.0,0.023735122410024175
65,0.0019058756582438945,0.019270996749401092,0.1422661691904068,0.019500429238420658,0.0,0.023735122410024175
66,0.0018880345307290553,0.01874474287033081,0.14259400963783264,0.01972204649720788,0.0,0.023735122410024175
67,0.0018871005354821682,0.01825433671474457,0.1420784443616867,0.020074472874753724,0.0,0.023735122410024175
68,0.0018686597527563572,0.01775139570236206,0.1421850025653839,0.019914312340291396,0.0,0.023735122410024175
69,0.001906832167506218,0.01731252372264862,0.1421458125114441,0.01982763596156989,0.0,0.023735122410024175
70,0.0018711045312508941,0.01688043475151062,0.14187462627887726,0.020154869849653645,0.0,0.023735122410024175
71,0.0018476552829891444,0.01638355553150177,0.14172779023647308,0.02018251602995158,0.0,0.023735122410024175
72,0.0018619839944690466,0.015948918461799622,0.14221063256263733,0.02083331537911537,0.0,0.023735122410024175
73,0.001851362841874361,0.015635620057582855,0.14181213080883026,0.020272284810861407,0.0,0.023735122410024175
74,0.0018736601347103714,0.015102872252464294,0.1414748877286911,0.02013117068671111,0.0,0.023735122410024175
75,0.0018632164239138365,0.01475996822118759,0.14237388968467712,0.020827224768837915,0.0,0.02966886869534939
76,0.001876588492654264,0.014301353693008423,0.14225567877292633,0.020064205008353042,0.0,0.02966886869534939
77,0.0018679534917324782,0.01393662691116333,0.1416938751935959,0.019983917626498204,0.0,0.02966886869534939
78,0.0018441168786585331,0.013574807345867157,0.14178337156772614,0.020637461764692944,0.0,0.02966886869534939
79,0.001861956764832139,0.013183984160423278,0.14190851151943207,0.02084208294761325,0.0,0.02966886869534939
80,0.001848284854516387,0.012924326956272126,0.14185906946659088,0.020588059181073426,0.0,0.02966886869534939
81,0.0018534794037789106,0.01257075071334839,0.14156557619571686,0.020630783437255218,0.0,0.02966886869534939
82,0.0018502438566833734,0.012200246006250382,0.14143730700016022,0.020373387834222934,0.0,0.02966886869534939
83,0.0018448292583972215,0.011838652193546295,0.14160145819187164,0.020738637592261577,0.0,0.02966886869534939
84,0.0018501575541496277,0.01147732064127922,0.1418268382549286,0.020097517578520296,0.0,0.02966886869534939
85,0.0018452519288286566,0.0111766517162323,0.14149682223796844,0.020989781692165366,0.0,0.02966886869534939
86,0.001848112436980009,0.01091187372803688,0.14170923829078674,0.020869442899993595,0.0,0.02966886869534939
87,0.001817519840300083,0.010590879619121552,0.14150959253311157,0.021134899661902296,0.0,0.02966886869534939
88,0.0018354364129155873,0.010281799733638764,0.14150986075401306,0.020336957184525994,0.0,0.02966886869534939
89,0.0017967713553458452,0.009984316676855088,0.141323059797287,0.020939096435633964,0.0,0.02966886869534939
90,0.001830409909710288,0.009684164822101594,0.1410023272037506,0.020785960274487758,0.0,0.02966886869534939
91,0.0018257591573894024,0.009434273838996888,0.14111889898777008,0.020246515093351514,0.0,0.02966886869534939
92,0.0018258007042109966,0.00919814258813858,0.14105363190174103,0.021012187978985963,0.0,0.02966886869534939
93,0.0018309142185002566,0.00896378606557846,0.1408929079771042,0.02073143656472909,0.0,0.02966886869534939
94,0.0017996828170120716,0.008662913739681245,0.14126040041446686,0.02004376154119214,0.0,0.02966886869534939
95,0.00181098490241915,0.008400385081768037,0.14100298285484314,0.020644616479632782,0.0,0.02966886869534939
96,0.0018062501303851605,0.008086367696523666,0.1413576751947403,0.020541449375176768,0.0,0.02966886869534939
97,0.0018077305145561696,0.007968853414058685,0.140651136636734,0.02044432279488806,0.0,0.02966886869534939
98,0.0018283550551906227,0.007750069350004196,0.14091168344020844,0.020797206262287204,0.0,0.02966886869534939
99,0.0018122956774011254,0.007477825134992599,0.14099082350730896,0.020219977764652564,0.0,0.02966886869534939
100,0.0017958554980158806,0.007280146330595016,0.14128582179546356,0.020896601083892685,0.0,0.032577233656831746
101,0.0017883556201308967,0.007037714868783951,0.14070406556129456,0.02047817534099239,0.0,0.032577233656831746
102,0.0017855798805132509,0.006844080239534378,0.1403728425502777,0.020501488947250124,0.0,0.032577233656831746
103,0.0018167950177565217,0.006632417440414429,0.1404346525669098,0.02004112456957885,0.0,0.032577233656831746
104,0.00179397894769907,0.006464415788650512,0.1404598355293274,0.019960757109132254,0.0,0.032577233656831746
105,0.0017944645071029663,0.00628698468208313,0.14047253131866455,0.021206552437039505,0.0,0.032577233656831746
106,0.0017988738953322173,0.006049990653991699,0.14037936925888062,0.02053806233043276,0.0,0.032577233656831746
107,0.001831936813518405,0.005902125686407089,0.14012515544891357,0.020082226178320894,0.0,0.032577233656831746
108,0.0017903545884042978,0.005734056979417801,0.1402726024389267,0.02052063606662191,0.0,0.032577233656831746
109,0.0018086858931556345,0.005592900514602661,0.1403898000717163,0.020361334218815808,0.0,0.032577233656831746
110,0.0017723393246904015,0.005399303883314133,0.1403382271528244,0.02004617504964301,0.0,0.032577233656831746
111,0.0017708613062649965,0.005215099081397057,0.14021112024784088,0.020125479550415548,0.0,0.032577233656831746
112,0.0017749367821589112,0.005043185502290726,0.14049212634563446,0.01994704150094706,0.0,0.032577233656831746
113,0.0017931915795058012,0.0049290437251329425,0.14039264619350433,0.01974915140495548,0.0,0.032577233656831746
114,0.0017804695552587509,0.004780462384223938,0.14027589559555054,0.02021626562234169,0.0,0.032577233656831746
115,0.001789823789857328,0.0046747177839279175,0.14006561040878296,0.019830628167577524,0.0,0.032577233656831746
116,0.0017800664658099413,0.004508836567401886,0.14006803929805756,0.020015325158305508,0.0,0.032577233656831746
117,0.0017705191618204116,0.004369321465492249,0.1397816687822342,0.01985421700127521,0.0,0.032577233656831746
118,0.0017281594812870026,0.00425400473177433,0.1397821307182312,0.020109429470066553,0.0,0.032577233656831746
119,0.001775761997140944,0.0041602268815040585,0.1401834487915039,0.02034511383044446,0.0,0.032577233656831746
120,0.0017787926519662143,0.004010463878512382,0.1398162543773651,0.01974921003938257,0.0,0.032577233656831746
121,0.0017760347274318336,0.0039016284048557282,0.13993564248085022,0.019998341292801536,0.0,0.032577233656831746
122,0.0017906259690225125,0.0037914056330919264,0.13994938135147095,0.020064745356890512,0.0,0.032577233656831746
123,0.0017620935003459454,0.003708117455244064,0.13943259418010712,0.019743041337215494,0.0,0.032577233656831746
124,0.0017628864996135235,0.003589816391468048,0.13979022204875946,0.020114551949898862,0.0,0.032577233656831746
125,0.0017667100609093905,0.0034780431538820266,0.1397656798362732,0.019553631367994706,0.0,0.03979794588797751
126,0.0017889884927868843,0.003374993056058884,0.13959898054599762,0.01996309403161778,0.0,0.03979794588797751
127,0.0017346352565288544,0.0032971911132335663,0.13936640322208405,0.019581817220598374,0.0,0.03979794588797751
128,0.0017487803157791495,0.0032060839235782622,0.13928458094596863,0.019826032937064753,0.0,0.03979794588797751
129,0.0017638860736787318,0.0031946215778589247,0.1395270675420761,0.020063023021293702,0.0,0.03979794588797751
130,0.0017674942484125495,0.0030155833810567856,0.1393214911222458,0.01991506515812902,0.0,0.03979794588797751
131,0.0017425675321370362,0.0029380131512880326,0.13928380608558655,0.01974538641935286,0.0,0.03979794588797751
132,0.0017514532467350363,0.0028640735894441605,0.13913817703723907,0.020064504732033805,0.0,0.03979794588797751
133,0.0017588255240768194,0.00277475044131279,0.13970613479614258,0.02026187314449235,0.0,0.03979794588797751
134,0.00174038580134511,0.0027790017426013946,0.1389906257390976,0.02029444926216062,0.0,0.03979794588797751
135,0.0017438602190837265,0.0026711767539381983,0.1392221599817276,0.019600212956053298,0.0,0.03979794588797751
136,0.0017443523605912923,0.0025888986885547636,0.13929052650928497,0.019786037074570828,0.0,0.03979794588797751
137,0.0017369903223961591,0.0025110337883234024,0.13924811780452728,0.020215973242049046,0.0,0.03979794588797751
138,0.0017496371189504862,0.002431383915245533,0.13887791335582733,0.019692099530903784,0.0,0.03979794588797751
139,0.0017334645622968674,0.0024025171995162966,0.1391371488571167,0.020182939419408408,0.0,0.03979794588797751
140,0.0017120306796580553,0.0023056039586663245,0.13891847431659698,0.020462219676345095,0.0,0.03979794588797751
141,0.0017239633391052485,0.0022471049800515176,0.1392795443534851,0.019874508982559158,0.0,0.03979794588797751
142,0.001762226060628891,0.0022328544408082964,0.1389843225479126,0.02027047721484454,0.0,0.03979794588797751
143,0.001726911965534091,0.0021500725299119948,0.1389516294002533,0.01950122829562506,0.0,0.03979794588797751
144,0.001720301754847169,0.0021098142489790915,0.13894769549369812,0.020069857920683498,0.0,0.03979794588797751
145,0.0017278118926659226,0.002055509015917778,0.13868725299835205,0.019727102657857154,0.0,0.03979794588797751
146,0.0017257125210762025,0.0020062875002622603,0.13910602033138275,0.019984991953375664,0.0,0.03979794588797751
147,0.0017372347459942102,0.001954508200287819,0.13864707946777344,0.019449440004181362,0.0,0.03979794588797751
148,0.0016955928533524275,0.0019154848530888557,0.13899438083171844,0.019984680184954806,0.0,0.03979794588797751
149,0.001687423526085913,0.0018930796533823014,0.1391427218914032,0.020131800735658567,0.0,0.03979794588797751
150,0.0016864030127972365,0.001834665797650814,0.13904771208763123,0.020117925027923755,0.0,0.05148049242227373
151,0.0017140761422738432,0.0018328268080949784,0.13879826664924622,0.019702137889314963,0.0,0.05148049242227373
152,0.001699342418089509,0.0017558641731739045,0.13865095376968384,0.019854666328491755,0.0,0.05148049242227373
153,0.0016907054552435874,0.001733897253870964,0.13888385891914368,0.020324523466280775,0.0,0.05148049242227373
154,0.0017105855536460877,0.0017006276175379753,0.1388130486011505,0.02051329798456991,0.0,0.05148049242227373
155,0.001705237943828106,0.001723218522965908,0.13850650191307068,0.019526044668927378,0.0,0.05148049242227373
156,0.001706306788250804,0.001659117080271244,0.13931819796562195,0.021261006033725716,0.0,0.05148049242227373
157,0.0016626936700195074,0.0016236789524555206,0.13873551785945892,0.020682637318970798,0.0,0.05148049242227373
158,0.001681397314928472,0.001559455506503582,0.13877779245376587,0.019997430968985208,0.0,0.05148049242227373
159,0.0016818043199926616,0.0015445535071194171,0.13863448798656464,0.020136536989643128,0.0,0.05148049242227373
160,0.0016743238523975015,0.0015453811734914779,0.1387995034456253,0.019937365951187225,0.0,0.05148049242227373
161,0.0016664717626944184,0.0014679472893476485,0.13872535526752472,0.02040236256426997,0.0,0.05148049242227373
162,0.0016609447495639323,0.0014346543699502944,0.1390208750963211,0.020633600189733592,0.0,0.05148049242227373
163,0.0016444343224167825,0.0014503521844744683,0.13883456587791443,0.020902141695249066,0.0,0.05148049242227373
164,0.00166806716658175,0.0014311672188341618,0.13865092396736145,0.021007233208287568,0.0,0.05148049242227373
165,0.0016473508977890015,0.0014532528817653655,0.138712078332901,0.021697374868795416,0.0,0.05148049242227373
166,0.0016544899187237025,0.0014346925541758536,0.13818779587745667,0.020064234558475613,0.0,0.05148049242227373
167,0.0016524066112935543,0.0013700194656848907,0.1386377364397049,0.020851596855969712,0.0,0.05148049242227373
168,0.00163928316809237,0.0013546880334615707,0.13886231184005737,0.02132518561737684,0.0,0.05148049242227373
169,0.0016269721455872059,0.001356917805969715,0.13926005363464355,0.0222460244705458,0.0,0.05148049242227373
170,0.0016480032351613044,0.0013529565185308456,0.13943105936050415,0.02185175561999486,0.0,0.05148049242227373
171,0.0016280958776921034,0.0013422432355582714,0.13835835456848145,0.020834291852136255,0.0,0.05148049242227373
172,0.0016205813839286565,0.0013296864926815033,0.13851739466190338,0.02126718581586773,0.0,0.05148049242227373
173,0.001601976101770997,0.001239095814526081,0.13836520910263062,0.021315220526668677,0.0,0.05148049242227373
174,0.0016253490429371596,0.0012995420023798943,0.1386229246854782,0.022290336959276624,0.0,0.05148049242227373
175,0.0016184980945289135,0.0013009263202548027,0.1388939768075943,0.021993647844510633,0.0,0.06462676461935533
176,0.001604533434137702,0.001254541426897049,0.13980454206466675,0.023200664419519512,0.0,0.06462676461935533
177,0.0016008352082967758,0.0012888310477137566,0.13912515342235565,0.02238609431770322,0.0,0.06462676461935533
178,0.0016128609657287598,0.002725708112120628,0.13800716400146484,0.021823754551420826,0.0,0.06462676461935533
179,0.3404172468742728,0.22783889770507812,0.20474793016910553,0.0632154587833833,0.01931999996304512,0.06462676461935533
180,0.0901259081697464,0.141983962059021,0.15759582817554474,0.026694084899702375,0.009119999594986439,0.06462676461935533
181,0.0314159454870224,0.09054120182991028,0.14243854582309723,0.01674201151608745,0.00203999993391335,0.06462676461935533
182,0.010753223085552453,0.04737598896026611,0.13385368883609772,0.009916178842073686,0.0,0.06462676461935533
183,0.002820599332898855,0.03067367374897003,0.13312023878097534,0.008557376375609105,0.0,0.06462676461935533
184,0.0016243235514312982,0.024370333552360533,0.13376158475875854,0.008926433878077289,0.0,0.06462676461935533
185,0.001410630649253726,0.02167215198278427,0.1339326947927475,0.009621063535319385,0.0,0.06462676461935533
186,0.0013330786088854075,0.019083917140960693,0.1345328986644745,0.00918730215685587,0.0,0.06462676461935533
187,0.0013159414623677731,0.01728997677564621,0.1351640224456787,0.009396240444798976,0.0,0.06462676461935533
188,0.0012879065093398094,0.01570766866207123,0.13490505516529083,0.009576537512563599,0.0,0.06462676461935533
189,0.0012923582088947296,0.014330643415451049,0.1350676417350769,0.009722487497728027,0.0,0.06462676461935533
190,0.0013088745900988578,0.013261422514915466,0.13511475920677185,0.010041867117038805,0.0,0.06462676461935533
191,0.0013164346212893724,0.012203729152679444,0.13503523170948029,0.01018119076399615,0.0,0.06462676461935533
192,0.001325911497026682,0.011274955421686172,0.13538266718387604,0.010261521169937282,0.0,0.06462676461935533
193,0.0013470495411753655,0.010389997065067292,0.13550829887390137,0.010560637847234489,0.0,0.06462676461935533
194,0.001387515108138323,0.009716088324785233,0.13492132723331451,0.011085757261586338,0.0,0.06462676461935533
195,0.0014088101691752673,0.008966866135597228,0.13542971014976501,0.010568157953422253,0.0,0.06462676461935533
196,0.0014065297455340623,0.00835772454738617,0.13492830097675323,0.010772193992431234,0.0,0.06462676461935533
197,0.0014398470395430923,0.007811629772186279,0.13483268022537231,0.010979839032700056,0.0,0.06462676461935533
198,0.0014808580308780074,0.007297562807798386,0.13553819060325623,0.011071958136819271,0.0,0.06462676461935533
199,0.0014738628573715688,0.0068041101098060604,0.1352076381444931,0.011394111090684556,0.0,0.06462676461935533
200,0.0015102126314491034,0.006372478604316711,0.13523223996162415,0.011145069663111906,0.0,0.03939851042398344
201,0.0015116303911060095,0.005996998026967048,0.1352377086877823,0.011565852414197109,0.0,0.03939851042398344
202,0.0015343132676929236,0.005659556388854981,0.13538584113121033,0.011230110465026977,0.0,0.03939851042398344
203,0.0015622992207854987,0.005233588442206383,0.13532273471355438,0.01139916497972232,0.0,0.03939851042398344
204,0.001580343138575554,0.00502358116209507,0.13539525866508484,0.011993638880421154,0.0,0.03939851042398344
205,0.0016038992260396481,0.004690709337592125,0.13510367274284363,0.011479727772219839,0.0,0.03939851042398344
206,0.0015968725768104196,0.0044429488480091095,0.13480257987976074,0.011678295792406923,0.0,0.03939851042398344
207,0.0016147498960793019,0.004278697073459625,0.13493740558624268,0.012507879458197257,0.0,0.03939851042398344
208,0.0016364374473690987,0.00399310439825058,0.13478519022464752,0.012033680094189814,0.0,0.03939851042398344
209,0.001625810135602951,0.003775390982627869,0.1349867582321167,0.011891814364302145,0.0,0.03939851042398344
210,0.0016582844629883767,0.0035716041922569273,0.13477002084255219,0.012185040830730076,0.0,0.03939851042398344
211,0.001636123861372471,0.0034109123051166536,0.1349058598279953,0.012094253769419971,0.0,0.03939851042398344
212,0.001656074835881591,0.003198859840631485,0.13480877876281738,0.011969206989743741,0.0,0.03939851042398344
213,0.0016571673125773667,0.00313999280333519,0.1346951276063919,0.01257689689854491,0.0,0.03939851042398344
214,0.001663706151843071,0.002902927063405514,0.13447938859462738,0.012170933510704751,0.0,0.03939851042398344
215,0.0016709497828036547,0.002845573239028454,0.13414177298545837,0.012638115715109477,0.0,0.03939851042398344
216,0.0016690356886386872,0.00270435381680727,0.13475331664085388,0.01216042616555063,0.0,0.03939851042398344
217,0.0016862150805443525,0.0025905486196279525,0.13435105979442596,0.012458821815892807,0.0,0.03939851042398344
218,0.0016831896294653415,0.0024351902306079865,0.13471823930740356,0.012561241735674022,0.0,0.03939851042398344
219,0.001684956503510475,0.0023528343066573144,0.1345241367816925,0.012602641920063329,0.0,0.03939851042398344
220,0.001695997689962387,0.002267087996006012,0.13432656228542328,0.012567742514792146,0.0,0.03939851042398344
221,0.0016920416215434671,0.002167709171772003,0.1342097371816635,0.012390781425797803,0.0,0.03939851042398344
222,0.00168742954865098,0.002065463550388813,0.1339266300201416,0.01266131585854513,0.0,0.03939851042398344
223,0.0016916416340321302,0.002020333707332611,0.13406530022621155,0.012772042419678664,0.0,0.03939851042398344
224,0.0016935563051700593,0.00193268284201622,0.13396118581295013,0.01330047861161554,0.0,0.03939851042398344
225,0.00171343750461936,0.0019020840525627136,0.13397230207920074,0.012808838033536496,0.0,0.05636514745144078
226,0.0016983258813247084,0.0017872016876935958,0.13409177958965302,0.012509362709838767,0.0,0.05636514745144078
227,0.0017095165583491325,0.00178049486130476,0.13384081423282623,0.01292958480737938,0.0,0.05636514745144078
228,0.001679546591937542,0.0016745895147323609,0.13413555920124054,0.01259164214112568,0.0,0.05636514745144078
229,0.001703468740656972,0.0016570040956139565,0.13398919999599457,0.012617159541648215,0.0,0.05636514745144078
230,0.0017043637757748365,0.001581539958715439,0.13363537192344666,0.01261347914636618,0.0,0.05636514745144078
231,0.001699222351834178,0.0015433648601174354,0.1335470825433731,0.01315505358112029,0.0,0.05636514745144078
232,0.0016966805481165648,0.0014852555468678474,0.13370829820632935,0.01294436916197178,0.0,0.05636514745144078
233,0.0016987148717418313,0.0014519823715090751,0.13362736999988556,0.013223326312808092,0.0,0.05636514745144078
234,0.0016958124639838933,0.001441843993961811,0.1337043195962906,0.013298495517312325,0.0,0.05636514745144078
235,0.0016896789991483092,0.0013601799495518208,0.13355357944965363,0.0127062362905766,0.0,0.05636514745144078
236,0.0016863566210120915,0.0013296513818204403,0.13345342874526978,0.012788394546974724,0.0,0.05636514745144078
237,0.0016679539752751588,0.001324981264770031,0.13384385406970978,0.013311536126549284,0.0,0.05636514745144078
238,0.0016998391500860452,0.001324944943189621,0.13344092667102814,0.013055252933060979,0.0,0.05636514745144078
239,0.0017016457260400058,0.0012538297101855277,0.13341155648231506,0.0133237798644395,0.0,0.05636514745144078
240,0.0016678413673490286,0.001237420178949833,0.1333048939704895,0.013230686927126423,0.0,0.05636514745144078
241,0.0016850215979665518,0.0012461022473871709,0.1336394101381302,0.013569893828616841,0.0,0.05636514745144078
242,0.001667107431963086,0.0011892857030034066,0.13312086462974548,0.01330428024208552,0.0,0.05636514745144078
243,0.0016638857576996087,0.0011670803651213646,0.13317187130451202,0.013356273654675788,0.0,0.05636514745144078
244,0.0016680596693977713,0.001187845505774021,0.13300244510173798,0.01315563126186442,0.0,0.05636514745144078
245,0.0016439036107808351,0.0011611806228756904,0.1332249492406845,0.013351913609179145,0.0,0.05636514745144078
246,0.0016436184974014758,0.0011426890268921852,0.13318344950675964,0.01383028779842399,0.0,0.05636514745144078
247,0.0016585782926902175,0.0011820276267826557,0.13357692956924438,0.01354236358273031,0.0,0.05636514745144078
248,0.001657909812182188,0.0011182943359017371,0.13328592479228973,0.013631631148600443,0.0,0.05636514745144078
249,0.0016478519295156002,0.001129504106938839,0.13327553868293762,0.013507326788291474,0.0,0.05636514745144078
250,0.0016565388771519066,0.0011086457408964634,0.13325613737106323,0.014139192905074316,0.0,0.06901090614936269
251,0.001641109114587307,0.0010604161769151687,0.13334818184375763,0.013994196833238881,0.0,0.06901090614936269
252,0.0016223386800289154,0.0010880999267101287,0.13332109153270721,0.013866707546418555,0.0,0.06901090614936269
253,0.0016301162177324296,0.0010615149512887,0.1333579123020172,0.014300098223669677,0.0,0.06901090614936269
