Epoch,LR,Loss,Accuracy,NC1,NC2,NC3,NC4
1,0.05,2.3807099243927,10.032,1787.216015625,0.3980776369571686,1.4863344417222493,0.9440600275993347
2,0.05,2.304641995239258,10.076,1578.42255859375,0.38159239292144775,1.150423210265572,0.2993600070476532
3,0.05,2.3034676064300537,10.132,1521.41748046875,0.40567824244499207,0.9935988433990737,0.8983399868011475
4,0.05,2.3031347370910646,10.348,810.0169921875,0.41654402017593384,0.6602462337280066,0.7814000248908997
5,0.05,2.3028714172363283,10.41,1143.17646484375,0.48472070693969727,0.5933771970195636,0.918179988861084
6,0.05,2.3025378079986574,10.624,794.758935546875,0.47416794300079346,0.5268610577169319,0.5435600280761719
7,0.05,2.30197153213501,10.794,1260.2529296875,0.4931381046772003,0.5388504561279319,0.8837800025939941
8,0.05,2.3015003772735594,10.972,873.79765625,0.4055827260017395,0.4492592706164942,0.7253599762916565
9,0.05,2.3011622651672363,11.076,751.368310546875,0.5297644734382629,0.5559460028680405,0.6093400120735168
10,0.05,2.301104468460083,11.096,435.3728515625,0.5008519887924194,0.4592426096653668,0.4139400124549866
11,0.05,2.300423364028931,11.146,903.4111328125,0.4759550988674164,0.49825443787998225,0.4326399862766266
12,0.05,2.299436262817383,11.256,637.00185546875,0.46113431453704834,0.4522108149853956,0.8342199921607971
13,0.05,2.298090888595581,11.6,292.1958984375,0.58828204870224,0.48996285032116305,0.5851200222969055
14,0.05,2.296231883010864,11.912,493.281787109375,0.49160853028297424,0.43274658237811536,0.4738599956035614
15,0.05,2.2948634571838378,12.08,336.435888671875,0.4528995752334595,0.3920357723205967,0.4109799861907959
16,0.05,2.2911238442993165,12.612,292.0431640625,0.5063557624816895,0.36047747698123445,0.3178800046443939
17,0.05,2.2871987962341307,13.15,299.590966796875,0.5139325857162476,0.3892889142326226,0.4329800009727478
18,0.05,2.2803636766052247,13.716,173.76951904296874,0.46506467461586,0.35662474609964434,0.32732000946998596
19,0.05,2.2725440468597413,14.488,124.79285888671875,0.44106435775756836,0.3523810273233643,0.3723999857902527
20,0.05,2.2620841772460936,14.996,118.6746337890625,0.46173229813575745,0.33267512408714595,0.44016000628471375
21,0.05,2.246359286270142,16.456,81.82224731445312,0.389072448015213,0.2691239613485017,0.3136399984359741
22,0.05,2.2281555084228515,17.452,64.69710083007813,0.39681515097618103,0.2800733509167266,0.2934199869632721
23,0.05,2.201263652496338,18.768,76.5143310546875,0.3576517105102539,0.22220623656480498,0.2827399969100952
24,0.05,2.171030055389404,20.184,51.19306640625,0.34418508410453796,0.2378409273436688,0.3505600094795227
25,0.05,2.1280574964904786,22.524,20.829136657714844,0.3054194748401642,0.17954510575499683,0.36010000109672546
26,0.05,2.075472919921875,24.816,23.257022094726562,0.3125605583190918,0.20726194676257226,0.3306199908256531
27,0.05,2.0045658154296877,27.924,24.836886596679687,0.28912442922592163,0.18955969919481763,0.3931800127029419
28,0.05,1.929216733932495,31.056,11.538798522949218,0.28878504037857056,0.19469180196239577,0.34988000988960266
29,0.05,1.8356250133514405,34.696,5.534500503540039,0.2667512893676758,0.15040440283329204,0.2852399945259094
30,0.05,1.7304651565933227,38.608,6.642002105712891,0.24860145151615143,0.16786911376872027,0.38604000210762024
31,0.05,1.6217207750701905,42.754,5.027188491821289,0.23956461250782013,0.12719341545983642,0.32014000415802
32,0.05,1.5172487799835206,46.584,2.989673614501953,0.25540244579315186,0.14330860373381515,0.3377400040626526
33,0.05,1.416195785446167,50.228,2.9417098999023437,0.23249860107898712,0.12038362551251769,0.27386000752449036
34,0.05,1.3160324186706542,54.078,2.5638044357299803,0.2242726981639862,0.1205745834153058,0.2145799994468689
35,0.05,1.2206753477096557,57.666,1.5363162994384765,0.21670983731746674,0.11003605895334445,0.23486000299453735
36,0.05,1.1401873274612426,60.542,1.3409765243530274,0.22772736847400665,0.11037673441671192,0.15421999990940094
37,0.05,1.066082336730957,63.052,1.2347427368164063,0.20067663490772247,0.1118849963838251,0.21863999962806702
38,0.05,0.9969992208099365,65.614,1.1768312454223633,0.2111026793718338,0.09687904921875745,0.18185999989509583
39,0.05,0.9461673825836182,67.312,1.1310171127319335,0.20476727187633514,0.10045926304403796,0.1447799950838089
40,0.05,0.9031581324768067,68.798,1.0849644660949707,0.20998606085777283,0.10430494494448794,0.15877999365329742
41,0.05,0.8544116287231446,70.438,1.0243172645568848,0.2066989541053772,0.10118723422360976,0.18682000041007996
42,0.05,0.811320276889801,72.178,0.9078506469726563,0.19720184803009033,0.0965689012563331,0.08224000036716461
43,0.05,0.7821238728904724,73.198,0.9466069221496582,0.19325748085975647,0.10531554628700235,0.15907999873161316
44,0.05,0.7545593867874145,74.062,0.8797089576721191,0.19405478239059448,0.08880794793797353,0.07013999670743942
45,0.05,0.7235664686965942,75.31,0.8397846221923828,0.18027976155281067,0.10316439423299073,0.12748000025749207
46,0.05,0.7109659201812745,75.618,0.8130572319030762,0.18413880467414856,0.0951026774012611,0.09139999747276306
47,0.05,0.6871185512924194,76.41,0.7989859580993652,0.1901598423719406,0.10507107533129911,0.10546000301837921
48,0.05,0.6670879838180542,77.25,0.8163497924804688,0.18185152113437653,0.09996396329615553,0.12647999823093414
49,0.05,0.6506213675689697,77.78,0.8025614738464355,0.17660287022590637,0.09645074558044175,0.10822000354528427
50,0.05,0.6340426229476929,78.418,0.7952454090118408,0.18361420929431915,0.10090736686041524,0.0980599969625473
51,0.05,0.6236931322860718,78.906,0.759554100036621,0.181065171957016,0.10376821345250065,0.0887800008058548
52,0.05,0.6150850590896606,79.12,0.7150346755981445,0.16881458461284637,0.09363512102714822,0.059939999133348465
53,0.05,0.5941805277252197,79.716,0.7280104160308838,0.17788951098918915,0.1011849779721139,0.10487999767065048
54,0.05,0.602661994972229,79.616,0.7244019508361816,0.17501138150691986,0.10467709160409644,0.10503999888896942
55,0.05,0.5913729234695435,79.86,0.7331854820251464,0.1802954375743866,0.10881713701227458,0.10202000290155411
